transaction_id,transaction_date,sender_id,receiver_id,origin_country,destination_country,sender_bank,receiver_bank,currency,amount_usd,transaction_type,customer_segment,purpose_code,risk_rating,corridor,country_pair,transaction_day,transaction_week,transaction_month,log_amount_usd,risk_rating_num,entity_baseline_count,entity_baseline_median,entity_baseline_mad,peer_baseline_count,peer_baseline_median,peer_baseline_mad,entity_baseline_z,peer_baseline_z,baseline_score,rolling_median_amount,rolling_mean_amount,rolling_std_amount,rolling_txn_count,rolling_total_amount,rolling_amount_ratio,rolling_z,rolling_score,daily_amount_ratio,daily_count_ratio,daily_change_score,weekly_amount_ratio,weekly_count_ratio,weekly_change_score,monthly_amount_ratio,monthly_count_ratio,monthly_change_score,change_score,risk_context_score,anomaly_score,severity,is_alert,reason_codes,recommended_action
TXN001036,2025-05-10,CUST_A102,RCV_B202,GBR,USA,Harbor Bank,Continental Finance,USD,5854.98,Remittance,SME,Services,Low,GBR->USA,GBR->USA,2025-05-10,2025-05-05,2025-05-01,8.67521864033477,0,42,14548.404999999999,5843.989999999999,69,14424.21,5042.459999999999,1.0033752902554591,1.1462551284492095,10.03,14548.404999999999,16666.032333333333,12153.150115731498,30.0,499980.97,0.40244824088963704,0.8895679087629386,11.12,0.15971100801312826,1.0,0.0,0.7507422435326823,0.5,0.0,1.3197858580149415,0.8888888888888888,6.4,6.4,0.0,8.13,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001371,2025-06-25,CUST_A106,RCV_B203,USA,ARE,Harbor Bank,Continental Finance,USD,14883.84,ACH,SME,Capital Goods,Medium,USA->ARE,USA->ARE,2025-06-25,2025-06-23,2025-06-01,9.608098524315853,1,57,14384.35,5064.83,96,14598.11,5405.365000000001,0.06651871928574105,0.035654370241417495,0.67,16785.305,35758.448333333334,88691.41043998032,30.0,1072753.45,0.8867184719014638,0.2353622321460284,2.94,0.6440954879502614,2.0,20.0,0.6388116664684909,1.5,10.0,0.2426011612519162,0.5714285714285714,0.0,20.0,20.0,8.12,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000958,2025-04-30,CUST_A103,RCV_B205,USA,ARE,Harbor Bank,Harbor Bank,USD,117254.22,Wire,NBFI,Family Support,High,USA->ARE,USA->ARE,2025-04-30,2025-04-28,2025-04-01,11.672108205573393,2,37,139744.96,65100.249999999985,37,139744.96,65100.249999999985,0.23302528223777938,0.23302528223777938,2.33,128508.905,147004.80076923076,85435.58157823251,26.0,3822124.82,0.9124209719163042,0.3482223708161739,4.35,0.7275204729922786,1.0,0.0,0.7275204729922786,1.0,0.0,0.9293869137845561,0.7777777777777778,0.0,0.0,40.0,8.12,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN001299,2025-06-16,CUST_A104,RCV_B206,USA,ARE,Continental Finance,Harbor Bank,USD,2553.75,ACH,Retail,Intercompany Transfer,Low,USA->ARE,USA->ARE,2025-06-16,2025-06-16,2025-06-01,7.845709650492318,0,26,2095.13,479.475,26,2095.13,479.475,0.645162292090307,0.645162292090307,6.45,2095.13,2592.3979166666663,1564.876930413856,24.0,62217.549999999996,1.2188981113343802,0.024697096567488724,3.13,2.2229330965686533,1.0,24.46,0.41446417065780317,0.3333333333333333,0.0,1.5347265767042606,1.6666666666666667,13.33,24.46,0.0,8.09,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000342,2025-02-11,CUST_A105,RCV_B201,USA,GBR,Continental Finance,Continental Finance,USD,52001.77,Remittance,Corporate,Services,Medium,USA->GBR,USA->GBR,2025-02-11,2025-02-10,2025-02-01,10.859052265375578,1,46,72097.23999999999,24157.20499999999,81,72205.72,23973.0,0.5610911740410367,0.5684546896508573,5.61,69646.96,66275.56230769231,24250.043481650835,13.0,861582.31,0.7466480949060805,0.5886089366599607,7.36,0.49810759083425105,1.0,0.0,0.15113520912288497,0.25,0.0,1.2258513504201733,0.8888888888888888,4.52,4.52,20.0,8.08,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001062,2025-05-13,CUST_A104,RCV_B204,USA,GBR,Atlantic Bank,Mercury Trust,USD,1431.91,Remittance,Retail,Family Support,Low,USA->GBR,USA->GBR,2025-05-13,2025-05-12,2025-05-01,7.267462620552277,0,42,2053.435,616.8649999999999,42,2053.435,616.8649999999999,0.679595393643666,0.679595393643666,6.8,2053.435,2230.1414285714286,810.5368969997351,28.0,62443.96,0.6973242396277458,0.9848181267578858,12.31,0.4579269189687043,0.5,0.0,1.1281540419707448,1.5,10.0,1.1917036161480827,1.5,10.0,10.0,0.0,8.07,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000596,2025-03-16,CUST_A106,RCV_B204,USA,GBR,Atlantic Bank,Atlantic Bank,USD,21099.62,ACH,SME,Capital Goods,Medium,USA->GBR,USA->GBR,2025-03-16,2025-03-10,2025-03-01,9.957057702918716,1,39,15583.46,6544.15,82,15810.93,6287.589999999999,0.5685459410313027,0.5673431958826831,5.69,15588.07,16011.635263157896,6407.558618146449,19.0,304221.07,1.3535748813034583,0.7940598034378863,9.93,0.9055700859491618,1.0,0.0,0.2379209260635567,0.2,0.0,1.0236077942404977,0.875,0.47,0.47,20.0,8.06,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000514,2025-03-06,CUST_A106,RCV_B203,USA,ZAF,Mercury Trust,Harbor Bank,USD,13677.05,Remittance,SME,Invoice Payment,Medium,USA->ZAF,USA->ZAF,2025-03-06,2025-03-03,2025-03-01,9.52354763715655,1,38,14427.685,4778.639999999999,71,14268.54,4991.700000000001,0.10595133918855577,0.07992467596209728,1.06,14090.975,14511.595000000001,4552.906820079344,10.0,145115.95,0.9706248148194144,0.18329938058900538,2.29,0.8147129096110991,1.0,0.0,1.4988774432511673,2.0,20.0,0.727330016178387,0.6,0.0,20.0,20.0,8.06,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000615,2025-03-19,CUST_A102,RCV_B203,USA,ZAF,Continental Finance,Harbor Bank,USD,6517.04,Remittance,SME,Capital Goods,Low,USA->ZAF,USA->ZAF,2025-03-19,2025-03-17,2025-03-01,8.782328996230472,0,33,14268.54,6156.3499999999985,71,14268.54,4991.700000000001,0.8492673012418075,1.0474160606606968,8.9,14591.560000000001,14473.894999999999,6047.354771613646,12.0,173686.74,0.44663079204690925,1.315757930616138,16.45,0.49567230610562313,1.0,0.0,0.09955261935433413,0.25,0.0,0.3343749266598346,0.5,0.0,0.0,0.0,8.05,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000443,2025-02-24,CUST_A104,RCV_B206,GBR,USA,Harbor Bank,Harbor Bank,USD,1595.77,Remittance,Retail,Intercompany Transfer,Low,GBR->USA,GBR->USA,2025-02-24,2025-02-24,2025-02-01,7.37573811780556,0,40,2091.1,625.2000000000003,40,2091.1,625.2000000000003,0.5343891314779267,0.5343891314779267,5.34,2214.6850000000004,3217.26,2811.313360534539,10.0,32172.600000000002,0.7205403928775422,0.5767731277354626,7.21,1.9745230023014675,1.0,19.49,0.7773144978944966,0.6666666666666666,0.0,1.4546096768513115,2.0,20.0,20.0,0.0,8.03,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000143,2025-01-19,CUST_A105,RCV_B204,USA,GBR,Harbor Bank,Harbor Bank,USD,77778.75,Wire,Corporate,Capital Goods,Medium,USA->GBR,USA->GBR,2025-01-19,2025-01-13,2025-01-01,11.261636393510692,1,46,72097.23999999999,24157.20499999999,81,72205.72,23973.0,0.15863501158350096,0.15680176594502143,1.59,,,,4.0,,1.0,0.0,0.0,1.077949562292502,1.0,1.56,2.1174399450282833,1.5,22.35,1.0,1.0,0.0,22.35,20.0,8.03,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000282,2025-02-04,CUST_A106,RCV_B201,USA,ARE,Continental Finance,Atlantic Bank,USD,10047.41,Wire,SME,Intercompany Transfer,Medium,USA->ARE,USA->ARE,2025-02-04,2025-02-03,2025-02-01,9.21516969201564,1,57,14384.35,5064.83,96,14598.11,5405.365000000001,0.5775645046329295,0.5678519674434567,5.78,11026.32,12257.396666666666,4987.3709244495185,9.0,110316.56999999999,0.9112206066938018,0.4431165638458289,5.54,0.6333102425415587,1.0,0.0,1.2630926326742062,1.3333333333333333,6.67,0.8297502360706103,1.0,0.0,6.67,20.0,8.02,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000613,2025-03-19,CUST_A104,RCV_B203,USA,ARE,Continental Finance,Mercury Trust,USD,2783.61,Remittance,Retail,Family Support,Low,USA->ARE,USA->ARE,2025-03-19,2025-03-17,2025-03-01,7.931863106648799,0,26,2095.13,479.475,26,2095.13,479.475,0.9685171489650137,0.9685171489650137,9.69,2041.7,2886.5954545454547,2046.8091824609864,11.0,31752.55,1.3633785570847823,0.050315122400237486,5.19,1.751810898747003,1.0,15.04,1.4689054788686526,1.0,9.38,0.7021528559625814,1.25,5.0,15.04,0.0,7.96,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001158,2025-05-29,CUST_A102,RCV_B201,USA,RUS,Harbor Bank,Atlantic Bank,USD,11165.67,Wire,SME,Services,Low,USA->RUS,USA->RUS,2025-05-29,2025-05-26,2025-05-01,9.320688727652467,0,44,18696.25,7784.76,74,16891.605000000003,6573.849999999999,0.6524769177212912,0.5875009556804616,6.52,17586.57,17597.019333333337,9091.202478608991,30.0,527910.5800000001,0.6348975382920035,0.7074255961701309,8.84,0.49706763275561494,1.0,0.0,0.9765257614679972,1.0,0.0,0.6916475966465676,0.6363636363636364,0.0,0.0,20.0,7.93,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000379,2025-02-16,CUST_A105,RCV_B205,USA,ARE,Mercury Trust,Mercury Trust,USD,51394.8,Wire,Corporate,Intercompany Transfer,Medium,USA->ARE,USA->ARE,2025-02-16,2025-02-10,2025-02-01,10.847311736042387,1,41,72133.68,27118.190000000002,79,66879.51,22863.639999999992,0.5158299488277054,0.4568142647015085,5.16,62088.01,71775.45615384616,32902.47740539341,13.0,933080.93,0.82777334947601,0.6194261879655705,7.74,1.1883652359213028,1.0,3.77,0.4514961303277137,0.5,0.0,0.6261845524038043,1.1428571428571428,2.86,3.77,20.0,7.88,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001253,2025-06-11,CUST_A102,RCV_B203,USA,GBR,Atlantic Bank,Harbor Bank,USD,13435.94,ACH,SME,Intercompany Transfer,Low,USA->GBR,USA->GBR,2025-06-11,2025-06-09,2025-06-01,9.50576290958301,0,43,16539.07,4881.01,82,15810.93,6287.589999999999,0.4288172294258769,0.2547765924622948,4.29,14944.425,17227.111333333334,8783.393332970554,30.0,516813.34,0.899060351937261,0.43162946137255076,5.4,0.45926719960950496,1.0,0.0,0.3284008620194495,0.5,0.0,2.1801551609296457,2.0,23.6,23.6,0.0,7.84,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000409,2025-02-21,CUST_A105,RCV_B203,GBR,USA,Harbor Bank,Harbor Bank,USD,100587.61,Wire,Corporate,Invoice Payment,Medium,GBR->USA,GBR->USA,2025-02-21,2025-02-17,2025-02-01,11.518794309561887,1,23,99315.64,31831.940000000002,65,82919.45,23180.18,0.026952292728624167,0.5141104995733425,4.37,,,,4.0,,1.0,0.0,0.0,0.4165232431413547,1.0,0.0,0.4165232431413547,1.0,0.0,1.8268588243358788,1.0,16.54,16.54,20.0,7.84,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000590,2025-03-15,CUST_A104,RCV_B204,USA,RUS,Harbor Bank,Continental Finance,USD,1096.85,Wire,Retail,Services,Low,USA->RUS,USA->RUS,2025-03-15,2025-03-10,2025-03-01,7.001109000715346,0,38,2024.12,1003.5899999999999,38,2024.12,1003.5899999999999,0.6232063043673214,0.6232063043673214,6.23,1729.015,2257.2457142857143,1647.8612344868395,14.0,31601.44,0.6343785334424512,0.7041829069102855,8.8,0.7711262654668165,1.0,0.0,0.7234006506801128,1.0,0.0,0.9593223616904228,1.0,0.0,0.0,20.0,7.82,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000234,2025-01-29,CUST_A106,RCV_B202,USA,ZAF,Mercury Trust,Atlantic Bank,USD,23237.36,Remittance,SME,Family Support,Medium,USA->ZAF,USA->ZAF,2025-01-29,2025-01-27,2025-01-01,10.05355964048958,1,38,14427.685,4778.639999999999,71,14268.54,4991.700000000001,1.24347634211826,1.2119055812648996,12.43,,,,4.0,,1.0,0.0,0.0,0.9578241566459486,0.5,0.0,1.110422222802119,0.6666666666666666,2.21,1.0,1.0,0.0,2.21,20.0,7.79,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000186,2025-01-24,CUST_A102,RCV_B205,USA,GBR,Mercury Trust,Continental Finance,USD,21091.84,Trade Finance,SME,Intercompany Transfer,Low,USA->GBR,USA->GBR,2025-01-24,2025-01-20,2025-01-01,9.956688925383611,0,43,16539.07,4881.01,82,15810.93,6287.589999999999,0.6291409697992834,0.5665085978888573,6.29,21067.655,21172.66375,5465.544741969774,8.0,169381.31,1.0011479682954747,0.014787867232950473,0.18,1.48842250857409,1.0,9.77,1.1662834448160535,2.0,20.0,1.0,1.0,0.0,20.0,10.0,7.76,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000595,2025-03-16,CUST_A104,RCV_B205,USA,DEU,Continental Finance,Mercury Trust,USD,2329.58,ACH,Retail,Invoice Payment,Low,USA->DEU,USA->DEU,2025-03-16,2025-03-10,2025-03-01,7.753872442621178,0,36,1977.065,619.85,36,1977.065,619.85,0.38359501088973125,0.38359501088973125,3.84,1756.6750000000002,1882.402142857143,824.2436639747683,14.0,26353.63,1.3261303314500403,0.5425311430195549,6.78,0.818844553174737,1.0,0.0,0.2960362118832314,0.3333333333333333,0.0,2.0873492618675455,1.3333333333333333,21.75,21.75,0.0,7.73,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000044,2025-01-06,CUST_A105,RCV_B202,USA,DEU,Harbor Bank,Harbor Bank,USD,43763.26,Trade Finance,Corporate,Invoice Payment,Medium,USA->DEU,USA->DEU,2025-01-06,2025-01-06,2025-01-01,10.68657278153507,1,40,70286.755,19976.039999999997,82,77605.565,23316.455,0.8955777710447118,0.9789925064723602,8.96,,,,,,1.0,0.0,0.0,0.7777356002566195,1.0,0.0,0.9467609087912687,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,30.0,7.64,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000428,2025-02-23,CUST_A104,RCV_B202,USA,ARE,Harbor Bank,Continental Finance,USD,1720.49,Trade Finance,Retail,Capital Goods,Low,USA->ARE,USA->ARE,2025-02-23,2025-02-17,2025-02-01,7.450945473874109,0,26,2095.13,479.475,26,2095.13,479.475,0.5270236821523543,0.5270236821523543,5.27,2041.7,2523.7542857142857,1296.804672502567,7.0,17666.28,0.8426752216290346,0.6194180995385762,7.74,0.8426752216290346,1.0,0.0,0.8426752216290346,1.0,0.0,1.4914471310644148,0.8,9.83,9.83,10.0,7.63,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000332,2025-02-09,CUST_A106,RCV_B204,USA,ARE,Atlantic Bank,Mercury Trust,USD,15481.19,Remittance,SME,Capital Goods,Medium,USA->ARE,USA->ARE,2025-02-09,2025-02-03,2025-02-01,9.647445610005592,1,57,14384.35,5064.83,96,14598.11,5405.365000000001,0.14606977529354392,0.11019375379830962,1.46,10536.865,11738.977499999999,5038.557101491002,12.0,140867.72999999998,1.4692406137878773,0.7427151116125312,9.28,0.7550418825824544,0.5,0.0,1.2630926326742062,1.3333333333333333,6.67,0.8297502360706103,1.0,0.0,6.67,20.0,7.63,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000912,2025-04-23,CUST_A102,RCV_B203,USA,DEU,Mercury Trust,Mercury Trust,USD,6678.32,Wire,SME,Services,Low,USA->DEU,USA->DEU,2025-04-23,2025-04-21,2025-04-01,8.8067714649419,0,40,17473.445,5031.5650000000005,83,17241.39,5163.17,1.447126651946263,1.3799256493588241,14.47,17605.53,31080.99448275862,74702.60644037394,29.0,901348.84,0.3793308125344707,0.32666429788144435,4.08,0.14681559740950378,0.5,0.0,0.6660523446269668,1.3333333333333333,6.67,0.2521792593968066,1.1111111111111112,2.22,6.67,0.0,7.62,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000132,2025-01-17,CUST_A106,RCV_B201,USA,DEU,Continental Finance,Harbor Bank,USD,21872.11,ACH,SME,Intercompany Transfer,Medium,USA->DEU,USA->DEU,2025-01-17,2025-01-13,2025-01-01,9.99301330749312,1,43,16962.89,5800.01,83,17241.39,5163.17,0.570907444987164,0.6049424365263977,5.71,13596.224999999999,18517.746666666666,10539.912195078077,6.0,111106.48,1.6086899120895692,0.31825344189297455,8.7,0.6994093167554888,1.0,0.0,0.8974341856708181,1.0,0.0,1.0,1.0,0.0,0.0,20.0,7.61,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001392,2025-06-28,CUST_A102,RCV_B201,USA,DEU,Atlantic Bank,Atlantic Bank,USD,22558.49,Remittance,SME,Services,Low,USA->DEU,USA->DEU,2025-06-28,2025-06-23,2025-06-01,10.023911098973489,0,40,17473.445,5031.5650000000005,83,17241.39,5163.17,0.6816691928853152,0.6946089224255644,6.82,17720.245,30737.374666666667,73590.99456278238,30.0,922121.24,1.2730348818540602,0.1111397490312357,3.9,0.6795827155123331,1.0,0.0,0.9170672837947835,2.0,20.0,0.7627237139649437,0.75,0.0,20.0,0.0,7.56,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000926,2025-04-25,CUST_A102,RCV_B203,USA,GBR,Continental Finance,Continental Finance,USD,20698.63,ACH,SME,Invoice Payment,Low,USA->GBR,USA->GBR,2025-04-25,2025-04-21,2025-04-01,9.937871104697576,0,43,16539.07,4881.01,82,15810.93,6287.589999999999,0.5748038254377682,0.5243270712625984,5.75,15964.064999999999,17846.883333333335,8774.541321810631,30.0,535406.5,1.296576404568636,0.32500236332332944,4.24,2.0624793240200088,1.0,21.25,0.9231892869007718,1.0,0.0,1.0838892338797563,0.8,1.68,21.25,0.0,7.53,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000720,2025-03-31,CUST_A101,RCV_B205,USA,ZAF,Mercury Trust,Continental Finance,USD,65718.8,Wire,Corporate,Invoice Payment,Medium,USA->ZAF,USA->ZAF,2025-03-31,2025-03-31,2025-03-01,11.09315552893294,1,40,72727.255,29467.840000000004,76,74886.76000000001,30259.165000000005,0.16041904997108714,0.20436086124650177,1.73,56370.94,77839.40153846153,54840.65686208669,13.0,1011912.22,1.1658276409795543,0.22101488625386864,2.76,1.3179595496213057,1.0,6.36,1.462775364403923,1.25,9.26,1.7655094658231787,1.2,15.31,15.31,20.0,7.5,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000019,2025-01-02,CUST_A103,RCV_B202,USA,ARE,Harbor Bank,Mercury Trust,USD,98646.88,Remittance,NBFI,Family Support,High,USA->ARE,USA->ARE,2025-01-02,2024-12-30,2025-01-01,11.499312021103272,2,37,139744.96,65100.249999999985,37,139744.96,65100.249999999985,0.42581487720861283,0.42581487720861283,4.26,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,40.0,7.49,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000005,2025-01-01,CUST_A105,RCV_B205,USA,RUS,Continental Finance,Mercury Trust,USD,63975.38,ACH,Corporate,Intercompany Transfer,Medium,USA->RUS,USA->RUS,2025-01-01,2024-12-30,2025-01-01,11.066269231721483,1,37,80003.71,25372.890000000007,86,80558.525,26703.284999999996,0.4260889707479125,0.4188747303000361,4.26,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,40.0,7.49,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000134,2025-01-18,CUST_A105,RCV_B204,USA,GBR,Atlantic Bank,Harbor Bank,USD,72154.35,Wire,Corporate,Invoice Payment,Medium,USA->GBR,USA->GBR,2025-01-18,2025-01-13,2025-01-01,11.186576712527113,1,46,72097.23999999999,24157.20499999999,81,72205.72,23973.0,0.001594584100271957,0.0014453370458431094,0.02,,,,,,1.0,0.0,0.0,1.117994189879594,1.0,2.36,2.1174399450282833,1.5,22.35,1.0,1.0,0.0,22.35,20.0,7.48,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001185,2025-06-02,CUST_A104,RCV_B204,USA,ZAF,Atlantic Bank,Continental Finance,USD,2906.12,Trade Finance,Retail,Intercompany Transfer,Low,USA->ZAF,USA->ZAF,2025-06-02,2025-06-02,2025-06-01,7.974918179376656,0,57,2530.55,957.3999999999996,57,2530.55,957.3999999999996,0.26459365468978474,0.26459365468978474,2.65,3221.3100000000004,3641.6496666666667,2435.800130536826,30.0,109249.49,0.9021547134550849,0.3019663466823788,3.77,1.9763473766534052,1.0,19.53,0.5955115122007196,0.5,0.0,0.24905636159707448,0.4,0.0,19.53,10.0,7.46,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000065,2025-01-08,CUST_A105,RCV_B203,USA,ARE,Harbor Bank,Continental Finance,USD,91007.97,ACH,Corporate,Family Support,Medium,USA->ARE,USA->ARE,2025-01-08,2025-01-06,2025-01-01,11.418713352069714,1,41,72133.68,27118.190000000002,79,66879.51,22863.639999999992,0.46945274020869404,0.711813441341799,6.05,,,,,,1.0,0.0,0.0,1.1185947010295088,1.0,2.37,1.585492196902291,1.0,11.71,1.0,1.0,0.0,11.71,20.0,7.46,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001168,2025-05-31,CUST_A101,RCV_B202,USA,RUS,Mercury Trust,Mercury Trust,USD,79641.07,Wire,Corporate,Intercompany Transfer,Medium,USA->RUS,USA->RUS,2025-05-31,2025-05-26,2025-05-01,11.285297749804185,1,49,81113.34,27431.65000000001,86,80558.525,26703.284999999996,0.036200743119717285,0.023174055083484725,0.36,94644.845,93369.87000000001,40252.79817177832,30.0,2801096.1,0.8414728768376134,0.3410644880242243,4.26,0.9200636688443756,1.0,0.0,0.4358522513708312,0.5,0.0,0.8291127136087149,1.0,0.0,0.0,40.0,7.4,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000351,2025-02-12,CUST_A104,RCV_B204,USA,ZAF,Harbor Bank,Atlantic Bank,USD,2107.08,Remittance,Retail,Family Support,Low,USA->ZAF,USA->ZAF,2025-02-12,2025-02-10,2025-02-01,7.653532859605281,0,57,2530.55,957.3999999999996,57,2530.55,957.3999999999996,0.29833979005640304,0.29833979005640304,2.98,2530.55,2467.4942857142855,576.6973363375067,7.0,17272.46,0.8326569322874473,0.624962632918,7.81,1.0013639323071366,1.0,0.03,1.7514649203263932,2.0,20.0,0.9944766205725776,1.1666666666666667,3.33,20.0,0.0,7.39,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000004,2025-01-01,CUST_A105,RCV_B205,USA,DEU,Mercury Trust,Atlantic Bank,USD,107210.77,Remittance,Corporate,Invoice Payment,Medium,USA->DEU,USA->DEU,2025-01-01,2024-12-30,2025-01-01,11.582561316367952,1,40,70286.755,19976.039999999997,82,77605.565,23316.455,1.2467560195864646,0.8564213887788689,12.47,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,20.0,7.36,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000335,2025-02-10,CUST_A101,RCV_B202,USA,DEU,Continental Finance,Continental Finance,USD,67856.2,Wire,Corporate,Invoice Payment,Medium,USA->DEU,USA->DEU,2025-02-10,2025-02-10,2025-02-01,11.125160776066373,1,42,88484.125,22869.18,82,77605.565,23316.455,0.6083967773440062,0.2820302954501447,6.08,90269.38,118844.28272727272,85895.52722190562,11.0,1307287.1099999999,0.75170783271138,0.5936057950438822,7.42,0.75170783271138,1.0,0.0,0.6052504632696304,0.6666666666666666,0.0,0.755063290945063,1.0,0.0,0.0,20.0,7.35,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000690,2025-03-27,CUST_A102,RCV_B203,USA,GBR,Harbor Bank,Continental Finance,USD,12684.4,Wire,SME,Capital Goods,Low,USA->GBR,USA->GBR,2025-03-27,2025-03-24,2025-03-01,9.448207004843274,0,43,16539.07,4881.01,82,15810.93,6287.589999999999,0.5326714993413247,0.33539790046742884,5.33,16665.045,18713.590833333332,8063.49723555993,24.0,449126.18,0.7611380587331148,0.74771413162327,9.35,0.8747988763975202,1.0,0.0,0.5083688444968641,0.6666666666666666,0.0,1.2210380034348798,1.6666666666666667,13.33,13.33,0.0,7.34,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000725,2025-03-31,CUST_A101,RCV_B204,USA,ZAF,Continental Finance,Mercury Trust,USD,67551.24,ACH,Corporate,Capital Goods,Medium,USA->ZAF,USA->ZAF,2025-03-31,2025-03-31,2025-03-01,11.120656503460305,1,40,72727.255,29467.840000000004,76,74886.76000000001,30259.165000000005,0.11847567101966072,0.16351436796091373,1.39,58173.685,76973.64428571428,52937.89141788931,14.0,1077631.02,1.1611992604559949,0.1779897920628203,2.3,1.3179595496213057,1.0,6.36,1.462775364403923,1.25,9.26,1.7655094658231787,1.2,15.31,15.31,20.0,7.24,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000833,2025-04-12,CUST_A104,RCV_B203,USA,ZAF,Atlantic Bank,Mercury Trust,USD,3033.03,Remittance,Retail,Capital Goods,Low,USA->ZAF,USA->ZAF,2025-04-12,2025-04-07,2025-04-01,8.01764704779631,0,57,2530.55,957.3999999999996,57,2530.55,957.3999999999996,0.35400330060580754,0.35400330060580754,3.54,2103.6,2254.308076923077,879.5348930062595,26.0,58612.01,1.4418282943525387,0.8853792263036246,11.07,1.4422465156753006,1.0,8.84,0.6315665968037959,0.6,0.0,1.6197145486202777,1.6666666666666667,13.33,13.33,0.0,7.23,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000219,2025-01-28,CUST_A104,RCV_B206,USA,DEU,Mercury Trust,Atlantic Bank,USD,1351.7,Wire,Retail,Capital Goods,Low,USA->DEU,USA->DEU,2025-01-28,2025-01-27,2025-01-01,7.209857874095148,0,36,1977.065,619.85,36,1977.065,619.85,0.680501238202791,0.680501238202791,6.81,,,,,,1.0,0.0,0.0,0.6775744269165025,1.0,0.0,2.2125609676627014,2.0,24.25,1.0,1.0,0.0,24.25,0.0,7.23,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
